Daily Dashboard
"October 1, 2024 - October 26, 2025"
Day,Campaign,Campaign status,Currency code,Cost,Avg. CPM,CTR
2025-05-31,TOF - Display New Customer,Paused,INR,4.90,18.22,3.35%
2025-05-31,Moi Ahmedabad - Local Store Visits,Eligible,INR,177.69,51.16,2.10%
2025-05-31,TOF - Display New Customer - iOS,Paused,INR,642.58,146.88,1.42%
2025-05-31,DISPLAY-Remarketing-iOS,Paused,INR,317.34,35.22,2.65%
2025-05-31,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1005.94,192.52,0.84%
2025-05-31,Moi Chennai - Local Store Visits,Eligible,INR,642.60,477.06,3.19%
2025-06-01,Brand-Search,Eligible,INR,214.94,910.77,23.73%
2025-06-01,Pmax_Rings,Paused,INR,1068.99,80.03,0.75%
2025-06-01,Pmax_Earrings,Paused,INR,474.66,104.18,1.16%
2025-06-01,BOF-YT-ALL PRODUCTS,Removed,INR,614.37,43.25,4.51%
2025-06-01,Pmax_necklaces,Paused,INR,1940.82,90.85,1.59%
2025-06-01,DISPLAY-Remarketing,Paused,INR,486.78,90.18,6.56%
2025-06-01,TOF - Display New Customer,Paused,INR,307.41,92.01,5.63%
2025-06-01,Moi Ahmedabad - Local Store Visits,Eligible,INR,315.36,78.16,1.36%
2025-06-01,TOF - Display New Customer - iOS,Paused,INR,448.85,53.19,0.97%
2025-06-01,DISPLAY-Remarketing-iOS,Paused,INR,494.86,36.96,2.00%
2025-06-01,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1018.72,188.69,0.94%
2025-06-01,Moi Chennai - Local Store Visits,Eligible,INR,526.03,472.20,5.03%
2025-06-02,Brand-Search,Eligible,INR,160.89,812.56,23.23%
2025-06-02,Pmax_Rings,Paused,INR,918.43,112.05,0.77%
2025-06-02,Pmax_Earrings,Paused,INR,559.06,182.70,1.05%
2025-06-02,BOF-YT-ALL PRODUCTS,Removed,INR,637.59,41.70,5.79%
2025-06-02,Pmax_necklaces,Paused,INR,934.97,71.93,0.89%
2025-06-02,DISPLAY-Remarketing,Paused,INR,376.66,54.45,6.39%
2025-06-02,TOF - Display New Customer,Paused,INR,315.26,113.90,8.02%
2025-06-02,Moi Ahmedabad - Local Store Visits,Eligible,INR,314.02,87.20,0.92%
2025-06-02,TOF - Display New Customer - iOS,Paused,INR,582.71,113.13,1.16%
2025-06-02,DISPLAY-Remarketing-iOS,Paused,INR,515.37,36.18,1.96%
2025-06-02,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1052.91,200.17,0.91%
2025-06-02,Moi Chennai - Local Store Visits,Eligible,INR,539.93,1451.43,9.95%
2025-06-03,Brand-Search,Eligible,INR,368.51,2180.54,30.77%
2025-06-03,Pmax_Rings,Paused,INR,335.00,57.02,0.71%
2025-06-03,Pmax_Earrings,Paused,INR,520.46,105.17,1.11%
2025-06-03,BOF-YT-ALL PRODUCTS,Removed,INR,630.89,37.20,5.20%
2025-06-03,Pmax_necklaces,Paused,INR,1654.21,140.98,1.38%
2025-06-03,DISPLAY-Remarketing,Paused,INR,395.36,65.14,6.05%
2025-06-03,TOF - Display New Customer,Paused,INR,296.82,65.41,5.64%
2025-06-03,Moi Ahmedabad - Local Store Visits,Eligible,INR,505.85,78.82,1.06%
2025-06-03,TOF - Display New Customer - iOS,Paused,INR,526.39,100.21,1.20%
2025-06-03,DISPLAY-Remarketing-iOS,Paused,INR,516.69,38.10,2.35%
2025-06-03,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1054.10,182.28,0.81%
2025-06-03,Moi Chennai - Local Store Visits,Eligible,INR,419.89,572.84,7.50%
2025-06-04,Brand-Search,Eligible,INR,146.00,858.83,32.35%
2025-06-04,Pmax_Rings,Paused,INR,1210.76,153.63,0.82%
2025-06-04,Pmax_Earrings,Paused,INR,3143.41,102.65,1.59%
2025-06-04,BOF-YT-ALL PRODUCTS,Removed,INR,633.92,35.71,5.13%
2025-06-04,Pmax_necklaces,Paused,INR,3227.87,172.86,1.29%
2025-06-04,DISPLAY-Remarketing,Paused,INR,521.21,107.33,6.32%
2025-06-04,TOF - Display New Customer,Paused,INR,326.56,89.59,6.97%
2025-06-04,Moi Ahmedabad - Local Store Visits,Eligible,INR,425.01,236.51,2.56%
2025-06-04,TOF - Display New Customer - iOS,Paused,INR,515.60,103.99,0.89%
2025-06-04,DISPLAY-Remarketing-iOS,Paused,INR,643.46,49.47,1.90%
2025-06-04,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1066.11,194.90,1.06%
2025-06-04,Moi Chennai - Local Store Visits,Eligible,INR,609.18,697.80,7.33%
2025-06-05,Brand-Search,Eligible,INR,205.66,1082.44,24.74%
2025-06-05,Pmax_Rings,Paused,INR,716.80,90.55,0.81%
2025-06-05,Pmax_Earrings,Paused,INR,1311.36,66.16,2.83%
2025-06-05,BOF-YT-ALL PRODUCTS,Removed,INR,634.44,40.61,5.04%
2025-06-05,Pmax_necklaces,Paused,INR,2397.02,180.15,1.77%
2025-06-05,DISPLAY-Remarketing,Paused,INR,434.06,79.09,6.14%
2025-06-05,TOF - Display New Customer,Paused,INR,339.02,93.91,7.98%
2025-06-05,Moi Ahmedabad - Local Store Visits,Eligible,INR,172.06,51.67,1.02%
2025-06-05,TOF - Display New Customer - iOS,Paused,INR,556.47,112.83,1.42%
2025-06-05,DISPLAY-Remarketing-iOS,Paused,INR,315.34,73.27,2.53%
2025-06-05,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1054.48,192.95,1.12%
2025-06-05,Moi Chennai - Local Store Visits,Eligible,INR,397.29,488.08,7.49%
2025-06-05,Pmax_Earrings (Feed),Paused,INR,10.84,903.33,16.67%
2025-06-06,Brand-Search,Eligible,INR,157.38,819.69,33.85%
2025-06-06,Pmax_Rings,Paused,INR,306.60,57.99,0.85%
2025-06-06,Pmax_Earrings,Paused,INR,954.85,55.11,4.40%
2025-06-06,BOF-YT-ALL PRODUCTS,Removed,INR,1000.75,47.23,4.76%
2025-06-06,Pmax_necklaces,Paused,INR,1616.26,116.33,1.61%
2025-06-06,DISPLAY-Remarketing,Paused,INR,669.19,66.14,6.13%
2025-06-06,TOF - Display New Customer,Paused,INR,346.96,83.24,6.98%
2025-06-06,Moi Ahmedabad - Local Store Visits,Eligible,INR,591.51,72.63,0.75%
2025-06-06,TOF - Display New Customer - iOS,Paused,INR,438.14,102.49,1.03%
2025-06-06,DISPLAY-Remarketing-iOS,Paused,INR,860.42,97.80,2.11%
2025-06-06,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,831.31,231.37,0.92%
2025-06-06,Moi Chennai - Local Store Visits,Eligible,INR,663.96,806.76,6.80%
2025-06-06,Pmax_Earrings (Feed),Paused,INR,658.82,189.04,0.63%
2025-06-07,Brand-Search,Eligible,INR,397.21,1956.72,28.57%
2025-06-07,Pmax_Rings,Paused,INR,409.93,87.67,0.68%
2025-06-07,Pmax_Earrings,Paused,INR,143.34,38.34,2.22%
2025-06-07,BOF-YT-ALL PRODUCTS,Removed,INR,1048.43,40.98,4.12%
2025-06-07,Pmax_necklaces,Paused,INR,2438.71,116.00,1.90%
2025-06-07,DISPLAY-Remarketing,Paused,INR,273.04,42.33,4.78%
2025-06-07,TOF - Display New Customer,Paused,INR,597.68,87.71,5.96%
2025-06-07,Moi Ahmedabad - Local Store Visits,Eligible,INR,277.92,88.37,1.14%
2025-06-07,TOF - Display New Customer - iOS,Paused,INR,424.22,96.17,1.18%
2025-06-07,DISPLAY-Remarketing-iOS,Paused,INR,496.34,102.40,2.19%
2025-06-07,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,978.78,190.87,0.92%
2025-06-07,Moi Chennai - Local Store Visits,Eligible,INR,560.23,343.07,4.35%
2025-06-07,Pmax_Earrings (Feed),Paused,INR,895.29,104.03,0.78%
2025-06-08,Brand-Search,Eligible,INR,525.07,2397.57,29.22%
2025-06-08,Pmax_Rings,Paused,INR,582.31,164.35,1.30%
2025-06-08,Pmax_Earrings,Paused,INR,1.76,25.87,0.00%
2025-06-08,BOF-YT-ALL PRODUCTS,Removed,INR,1044.68,41.51,3.79%
2025-06-08,Pmax_necklaces,Paused,INR,2098.31,91.18,2.06%
2025-06-08,DISPLAY-Remarketing,Paused,INR,570.84,67.55,5.57%
2025-06-08,TOF - Display New Customer,Paused,INR,593.48,85.34,5.92%
2025-06-08,Moi Ahmedabad - Local Store Visits,Eligible,INR,296.88,56.44,0.80%
2025-06-08,TOF - Display New Customer - iOS,Paused,INR,499.36,79.05,1.00%
2025-06-08,DISPLAY-Remarketing-iOS,Paused,INR,511.36,93.85,2.11%
2025-06-08,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,1065.25,203.53,1.20%
2025-06-08,Moi Chennai - Local Store Visits,Eligible,INR,494.49,324.68,5.19%
2025-06-08,Pmax_Earrings (Feed),Paused,INR,4557.60,96.85,0.81%
2025-06-09,Brand-Search,Eligible,INR,968.72,4484.81,29.17%
2025-06-09,Pmax_Rings,Paused,INR,355.45,106.14,1.05%
2025-06-09,Pmax_Earrings,Paused,INR,136.60,229.20,2.01%
2025-06-09,BOF-YT-ALL PRODUCTS,Removed,INR,725.70,39.77,3.64%
2025-06-09,Pmax_necklaces,Paused,INR,1888.78,68.23,2.68%
2025-06-09,DISPLAY-Remarketing,Paused,INR,529.48,67.34,5.53%
2025-06-09,TOF - Display New Customer,Paused,INR,590.05,79.22,5.55%
2025-06-09,Moi Ahmedabad - Local Store Visits,Eligible,INR,522.85,70.99,0.96%
2025-06-09,TOF - Display New Customer - iOS,Paused,INR,554.30,81.71,1.19%
2025-06-09,DISPLAY-Remarketing-iOS,Paused,INR,491.21,95.66,1.81%
2025-06-09,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,670.57,189.75,0.85%
2025-06-09,Moi Chennai - Local Store Visits,Eligible,INR,249.85,194.13,4.12%
2025-06-09,Pmax_Earrings (Feed),Paused,INR,10274.01,123.42,0.59%
2025-06-10,Brand-Search,Eligible,INR,571.85,2149.80,25.19%
2025-06-10,Pmax_Rings,Paused,INR,450.65,125.95,0.67%
2025-06-10,Pmax_Earrings,Paused,INR,156.31,133.94,0.26%
2025-06-10,BOF-YT-ALL PRODUCTS,Removed,INR,524.54,40.24,3.00%
2025-06-10,Pmax_necklaces,Paused,INR,2985.75,122.99,2.50%
2025-06-10,DISPLAY-Remarketing,Paused,INR,394.03,77.72,6.07%
2025-06-10,TOF - Display New Customer,Paused,INR,493.47,74.98,6.67%
2025-06-10,Moi Ahmedabad - Local Store Visits,Eligible,INR,346.97,127.05,1.35%
2025-06-10,TOF - Display New Customer - iOS,Paused,INR,545.80,104.60,1.05%
2025-06-10,DISPLAY-Remarketing-iOS,Paused,INR,478.39,80.04,1.64%
2025-06-10,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,525.51,132.07,1.16%
2025-06-10,Moi Chennai - Local Store Visits,Eligible,INR,790.33,489.98,4.22%
2025-06-11,Brand-Search,Eligible,INR,303.75,1852.13,25.00%
2025-06-11,Pmax_Rings,Paused,INR,611.85,149.67,0.88%
2025-06-11,Pmax_Earrings,Paused,INR,36.49,27.68,0.68%
2025-06-11,BOF-YT-ALL PRODUCTS,Removed,INR,519.90,41.90,3.42%
2025-06-11,Pmax_necklaces,Paused,INR,1425.42,56.70,2.57%
2025-06-11,DISPLAY-Remarketing,Paused,INR,475.87,75.99,6.26%
2025-06-11,TOF - Display New Customer,Paused,INR,176.84,91.11,7.06%
2025-06-11,Moi Ahmedabad - Local Store Visits,Eligible,INR,405.92,250.10,1.66%
2025-06-11,TOF - Display New Customer - iOS,Paused,INR,148.68,80.94,0.82%
2025-06-11,DISPLAY-Remarketing-iOS,Paused,INR,544.36,105.91,1.96%
2025-06-11,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,519.81,136.47,0.60%
2025-06-11,Moi Chennai - Local Store Visits,Eligible,INR,516.87,607.37,7.29%
2025-06-12,Brand-Search,Eligible,INR,228.82,1567.23,30.14%
2025-06-12,Pmax_Rings,Paused,INR,749.27,193.86,0.70%
2025-06-12,Pmax_Earrings,Paused,INR,73.03,59.86,0.82%
2025-06-12,BOF-YT-ALL PRODUCTS,Removed,INR,522.00,41.54,2.92%
2025-06-12,Pmax_necklaces,Paused,INR,3033.75,77.57,3.01%
2025-06-12,DISPLAY-Remarketing,Paused,INR,463.17,50.62,5.67%
2025-06-12,Moi Ahmedabad - Local Store Visits,Eligible,INR,306.71,473.32,3.70%
2025-06-12,DISPLAY-Remarketing-iOS,Paused,INR,481.27,97.92,1.77%
2025-06-12,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,517.63,129.25,0.90%
2025-06-12,Moi Chennai - Local Store Visits,Eligible,INR,355.13,373.03,5.78%
2025-06-13,Brand-Search,Eligible,INR,117.27,776.63,29.14%
2025-06-13,Pmax_Rings,Paused,INR,416.49,91.02,0.68%
2025-06-13,Pmax_Earrings,Paused,INR,233.61,180.96,1.01%
2025-06-13,BOF-YT-ALL PRODUCTS,Removed,INR,521.17,42.11,3.13%
2025-06-13,Pmax_necklaces,Paused,INR,1677.69,86.72,4.86%
2025-06-13,DISPLAY-Remarketing,Paused,INR,293.31,51.47,4.61%
2025-06-13,Moi Ahmedabad - Local Store Visits,Eligible,INR,337.06,203.66,1.87%
2025-06-13,DISPLAY-Remarketing-iOS,Paused,INR,411.18,106.17,2.09%
2025-06-13,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,521.11,137.35,0.98%
2025-06-13,Moi Chennai - Local Store Visits,Eligible,INR,685.18,462.03,4.52%
2025-06-14,Brand-Search,Eligible,INR,312.49,1806.32,35.84%
2025-06-14,Pmax_Rings,Paused,INR,6041.91,1222.32,0.85%
2025-06-14,Pmax_Earrings,Paused,INR,296.75,117.25,0.67%
2025-06-14,BOF-YT-ALL PRODUCTS,Removed,INR,518.29,37.23,3.97%
2025-06-14,Moi Ahmedabad - Local Store Visits,Eligible,INR,379.85,186.20,1.42%
2025-06-14,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,518.36,147.98,0.97%
2025-06-14,Moi Chennai - Local Store Visits,Eligible,INR,527.11,574.82,5.02%
2025-06-15,Brand-Search,Eligible,INR,175.95,1120.71,36.31%
2025-06-15,Pmax_Earrings,Paused,INR,1157.99,152.03,0.72%
2025-06-15,BOF-YT-ALL PRODUCTS,Removed,INR,518.01,43.50,4.80%
2025-06-15,Moi Ahmedabad - Local Store Visits,Eligible,INR,350.44,88.63,0.81%
2025-06-15,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,514.72,130.51,0.89%
2025-06-15,Moi Chennai - Local Store Visits,Eligible,INR,423.81,286.55,3.92%
2025-06-16,Brand-Search,Eligible,INR,138.23,776.55,35.96%
2025-06-16,Pmax_Earrings,Paused,INR,517.47,67.52,0.47%
2025-06-16,BOF-YT-ALL PRODUCTS,Removed,INR,513.03,44.56,4.43%
2025-06-16,Moi Ahmedabad - Local Store Visits,Eligible,INR,347.93,94.91,1.20%
2025-06-16,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,505.76,136.25,0.84%
2025-06-16,Moi Chennai - Local Store Visits,Eligible,INR,484.97,354.25,4.53%
2025-06-17,Brand-Search,Eligible,INR,184.83,967.72,25.13%
2025-06-17,Pmax_Earrings,Paused,INR,509.63,84.52,0.90%
2025-06-17,BOF-YT-ALL PRODUCTS,Removed,INR,509.36,45.20,3.95%
2025-06-17,Moi Ahmedabad - Local Store Visits,Eligible,INR,316.60,77.69,1.10%
2025-06-17,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,515.63,129.59,0.98%
2025-06-17,Moi Chennai - Local Store Visits,Eligible,INR,626.12,369.17,3.95%
2025-06-18,Brand-Search,Eligible,INR,364.63,1860.37,33.67%
2025-06-18,Pmax_Earrings,Paused,INR,5492.22,179.67,1.08%
2025-06-18,BOF-YT-ALL PRODUCTS,Removed,INR,511.02,38.11,4.67%
2025-06-18,Moi Ahmedabad - Local Store Visits,Eligible,INR,332.36,56.51,0.60%
2025-06-18,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,518.96,126.36,0.93%
2025-06-18,Moi Chennai - Local Store Visits,Eligible,INR,478.99,292.60,4.22%
2025-06-19,Brand-Search,Eligible,INR,130.50,686.85,34.21%
2025-06-19,Pmax_Earrings,Paused,INR,4720.40,153.82,1.21%
2025-06-19,BOF-YT-ALL PRODUCTS,Removed,INR,513.10,43.56,4.65%
2025-06-19,Moi Ahmedabad - Local Store Visits,Eligible,INR,506.51,176.49,1.50%
2025-06-19,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,513.32,146.83,1.20%
2025-06-19,Moi Chennai - Local Store Visits,Eligible,INR,542.56,517.22,5.62%
2025-06-20,Brand-Search,Eligible,INR,212.46,1078.46,26.40%
2025-06-20,Pmax_Earrings,Paused,INR,2218.73,228.97,0.67%
2025-06-20,BOF-YT-ALL PRODUCTS,Removed,INR,506.57,47.04,4.05%
2025-06-20,Moi Ahmedabad - Local Store Visits,Eligible,INR,217.43,57.80,1.04%
2025-06-20,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,508.02,150.93,1.07%
2025-06-20,Moi Chennai - Local Store Visits,Eligible,INR,471.11,353.69,4.58%
2025-06-21,Brand-Search,Eligible,INR,491.44,2482.00,30.30%
2025-06-21,Pmax_Earrings,Paused,INR,4373.37,145.28,0.73%
2025-06-21,BOF-YT-ALL PRODUCTS,Removed,INR,504.07,51.95,5.60%
2025-06-21,Moi Ahmedabad - Local Store Visits,Eligible,INR,515.92,219.17,1.53%
2025-06-21,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,501.98,124.01,1.04%
2025-06-21,Moi Chennai - Local Store Visits,Eligible,INR,386.48,232.96,3.56%
2025-06-22,Brand-Search,Eligible,INR,448.85,2439.42,30.98%
2025-06-22,BOF-YT-ALL PRODUCTS,Removed,INR,499.62,42.22,6.35%
2025-06-22,Moi Ahmedabad - Local Store Visits,Eligible,INR,322.12,97.67,1.49%
2025-06-22,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,500.44,126.60,1.04%
2025-06-22,Moi Chennai - Local Store Visits,Eligible,INR,656.94,907.38,6.35%
2025-06-23,Brand-Search,Eligible,INR,457.00,1912.13,25.94%
2025-06-23,Pmax_Earrings,Paused,INR,2658.53,299.89,0.80%
2025-06-23,BOF-YT-ALL PRODUCTS,Removed,INR,503.73,44.79,5.07%
2025-06-23,Moi Ahmedabad - Local Store Visits,Eligible,INR,448.95,157.03,1.99%
2025-06-23,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,498.97,133.92,0.94%
2025-06-23,Moi Chennai - Local Store Visits,Eligible,INR,418.76,406.57,4.56%
2025-06-24,Brand-Search,Eligible,INR,441.23,2173.56,32.51%
2025-06-24,BOF-YT-ALL PRODUCTS,Removed,INR,490.71,41.73,5.27%
2025-06-24,Moi Ahmedabad - Local Store Visits,Eligible,INR,332.54,314.91,4.07%
2025-06-24,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,495.75,126.92,0.97%
2025-06-24,Moi Chennai - Local Store Visits,Eligible,INR,565.98,810.86,6.88%
2025-06-25,Brand-Search,Eligible,INR,314.54,1373.54,29.26%
2025-06-25,BOF-YT-ALL PRODUCTS,Removed,INR,447.03,45.46,4.84%
2025-06-25,Moi Ahmedabad - Local Store Visits,Eligible,INR,244.97,559.30,5.25%
2025-06-25,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,315.33,133.16,1.10%
2025-06-25,Moi Chennai - Local Store Visits,Eligible,INR,250.82,349.33,4.04%
2025-06-26,Brand-Search,Eligible,INR,308.04,1563.67,29.95%
2025-06-26,BOF-YT-ALL PRODUCTS,Removed,INR,530.84,36.71,4.71%
2025-06-26,Moi Ahmedabad - Local Store Visits,Eligible,INR,395.51,440.43,4.57%
2025-06-26,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,542.54,228.73,1.69%
2025-06-26,Moi Chennai - Local Store Visits,Eligible,INR,708.66,773.64,4.91%
2025-06-26,Delhi_Pmax_Rings,Paused,INR,0.00,0.00,0.00%
2025-06-26,Bangalore_Pmax_Rings,Paused,INR,0.00,0.00,0.00%
2025-06-27,Brand-Search,Eligible,INR,341.27,1854.71,31.52%
2025-06-27,BOF-YT-ALL PRODUCTS,Removed,INR,478.67,43.24,4.32%
2025-06-27,Moi Ahmedabad - Local Store Visits,Eligible,INR,416.13,859.78,6.40%
2025-06-27,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,430.46,210.19,0.68%
2025-06-27,Moi Chennai - Local Store Visits,Eligible,INR,460.30,793.62,6.38%
2025-06-27,Bangalore_Pmax_Earrings,Paused,INR,0.00,0.00,0.00%
2025-06-27,Delhi_Pmax_Rings,Paused,INR,59.03,1113.77,7.55%
2025-06-27,Delhi_Pmax_Earrings,Paused,INR,0.00,0.00,0.00%
2025-06-27,Bangalore_Pmax_Rings,Paused,INR,1.67,57.59,3.45%
2025-06-28,Brand-Search,Eligible,INR,499.26,2684.17,31.72%
2025-06-28,BOF-YT-ALL PRODUCTS,Removed,INR,470.75,39.65,5.44%
2025-06-28,Moi Ahmedabad - Local Store Visits,Eligible,INR,157.81,371.31,3.53%
2025-06-28,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,635.80,235.74,1.04%
2025-06-28,Moi Chennai - Local Store Visits,Eligible,INR,488.09,527.66,5.41%
2025-06-28,Bangalore_Pmax_Earrings,Paused,INR,540.09,49099.09,9.09%
2025-06-28,Delhi_Pmax_Rings,Paused,INR,37.76,54.80,1.31%
2025-06-28,Delhi_Pmax_Earrings,Paused,INR,0.00,0.00,0.00%
2025-06-28,Bangalore_Pmax_Rings,Paused,INR,3.78,12.37,0.65%
2025-06-29,Brand-Search,Eligible,INR,130.75,998.05,29.77%
2025-06-29,BOF-YT-ALL PRODUCTS,Removed,INR,454.47,57.33,6.21%
2025-06-29,Moi Ahmedabad - Local Store Visits,Eligible,INR,437.48,851.12,5.06%
2025-06-29,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,315.57,194.55,1.29%
2025-06-29,Moi Chennai - Local Store Visits,Eligible,INR,474.65,603.11,6.61%
2025-06-29,Bangalore_Pmax_Earrings,Paused,INR,3.44,24.41,2.13%
2025-06-29,Delhi_Pmax_Rings,Paused,INR,4012.05,21.76,2.83%
2025-06-29,Delhi_Pmax_Earrings,Paused,INR,51.60,22.93,1.20%
2025-06-29,Bangalore_Pmax_Rings,Paused,INR,4016.98,21.65,2.30%
2025-06-30,Brand-Search,Eligible,INR,341.43,1939.96,35.23%
2025-06-30,BOF-YT-ALL PRODUCTS,Removed,INR,442.34,91.75,5.79%
2025-06-30,Moi Ahmedabad - Local Store Visits,Eligible,INR,357.28,911.42,7.65%
2025-06-30,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,42.61,320.41,3.01%
2025-06-30,Moi Chennai - Local Store Visits,Eligible,INR,388.07,528.71,5.72%
2025-06-30,Bangalore_Pmax_Earrings,Paused,INR,3074.11,24.41,2.81%
2025-06-30,Delhi_Pmax_Rings,Paused,INR,1098.20,24.17,3.00%
2025-06-30,Delhi_Pmax_Earrings,Paused,INR,3520.86,32.43,3.82%
2025-06-30,Bangalore_Pmax_Rings,Paused,INR,809.05,24.41,2.91%
2025-07-01,Brand-Search,Eligible,INR,269.06,1855.57,30.34%
2025-07-01,BOF-YT-ALL PRODUCTS,Removed,INR,496.53,99.05,4.77%
2025-07-01,Moi Ahmedabad - Local Store Visits,Eligible,INR,353.64,993.37,6.18%
2025-07-01,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,30.02,229.17,0.00%
2025-07-01,Moi Chennai - Local Store Visits,Eligible,INR,499.30,673.82,5.53%
2025-07-01,Delhi_Pmax_Rings,Paused,INR,59.99,58.53,1.56%
2025-07-02,Brand-Search,Eligible,INR,207.09,1101.56,29.26%
2025-07-02,BOF-YT-ALL PRODUCTS,Removed,INR,509.24,124.05,4.87%
2025-07-02,Moi Ahmedabad - Local Store Visits,Eligible,INR,204.89,564.44,5.79%
2025-07-02,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,37.80,217.25,0.57%
2025-07-02,Moi Chennai - Local Store Visits,Eligible,INR,479.48,527.48,5.94%
2025-07-02,Delhi-Pmax-Rings,Paused,INR,82.71,116.99,1.70%
2025-07-03,Brand-Search,Eligible,INR,432.74,2289.65,34.39%
2025-07-03,BOF-YT-ALL PRODUCTS,Removed,INR,502.69,113.07,5.06%
2025-07-03,Moi Ahmedabad - Local Store Visits,Eligible,INR,380.10,859.95,4.98%
2025-07-03,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,40.25,356.18,0.88%
2025-07-03,Moi Chennai - Local Store Visits,Eligible,INR,514.61,570.52,6.87%
2025-07-03,Delhi-Pmax-Rings,Paused,INR,845.98,91.73,1.62%
2025-07-04,Brand-Search,Eligible,INR,192.32,966.44,27.64%
2025-07-04,BOF-YT-ALL PRODUCTS,Removed,INR,521.58,110.74,4.16%
2025-07-04,Moi Ahmedabad - Local Store Visits,Eligible,INR,478.57,1220.84,6.89%
2025-07-04,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,53.88,468.55,0.00%
2025-07-04,Moi Chennai - Local Store Visits,Eligible,INR,448.96,482.76,4.95%
2025-07-04,Delhi-Pmax-Rings,Paused,INR,2313.57,31.62,2.91%
2025-07-04,T1 Pmax Rings,Eligible,INR,106.80,53.88,1.46%
2025-07-05,Brand-Search,Eligible,INR,498.71,2035.55,30.20%
2025-07-05,BOF-YT-ALL PRODUCTS,Removed,INR,504.57,99.13,4.38%
2025-07-05,Moi Ahmedabad - Local Store Visits,Eligible,INR,263.30,594.35,5.19%
2025-07-05,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,54.29,434.34,0.80%
2025-07-05,Moi Chennai - Local Store Visits,Eligible,INR,594.12,515.28,4.60%
2025-07-05,T1 Pmax Rings,Eligible,INR,1135.29,78.63,0.94%
2025-07-06,Brand-Search,Eligible,INR,698.88,2899.92,22.82%
2025-07-06,BOF-YT-ALL PRODUCTS,Removed,INR,510.72,98.52,5.48%
2025-07-06,Moi Ahmedabad - Local Store Visits,Eligible,INR,503.51,1353.51,6.45%
2025-07-06,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,62.64,467.47,1.49%
2025-07-06,Moi Chennai - Local Store Visits,Eligible,INR,495.33,525.82,6.26%
2025-07-06,T1 Pmax Rings,Eligible,INR,1965.02,112.62,0.95%
2025-07-07,Brand-Search,Eligible,INR,1192.23,3960.91,27.57%
2025-07-07,BOF-YT-ALL PRODUCTS,Removed,INR,512.74,105.50,4.20%
2025-07-07,Moi Ahmedabad - Local Store Visits,Eligible,INR,217.87,672.43,5.86%
2025-07-07,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,48.43,605.42,1.25%
2025-07-07,Moi Chennai - Local Store Visits,Eligible,INR,456.36,619.22,7.06%
2025-07-07,T1 Pmax Rings,Eligible,INR,3320.93,178.16,1.20%
2025-07-07,T1 Pmax Earrings,Eligible,INR,13.69,26.53,0.78%
2025-07-08,Brand-Search,Eligible,INR,2365.05,7390.78,25.63%
2025-07-08,BOF-YT-ALL PRODUCTS,Removed,INR,511.11,108.49,4.18%
2025-07-08,Moi Ahmedabad - Local Store Visits,Eligible,INR,473.24,1307.29,8.01%
2025-07-08,BOF-YT-ALL PRODUCTS-iOS,Paused,INR,51.62,473.58,2.75%
2025-07-08,Moi Chennai - Local Store Visits,Eligible,INR,446.45,631.47,6.79%
2025-07-08,T1 Pmax Rings,Eligible,INR,2817.28,119.75,0.92%
2025-07-08,T1 Pmax Earrings,Eligible,INR,346.71,122.86,1.56%
2025-07-09,Brand-Search,Eligible,INR,836.78,2875.52,23.02%
